,dist_from_start,f_opt,iterations,start_distance,x_0,x_opt,dist_to_origin
79,2.7959352262756263,0.21610987733074571,31,12.899165117788968,[11.04935504 -6.65584058],[ 9.38720862 -4.40761393],10.370474739407124
80,1.3856238290633844,0.31456880270367227,23,12.9403410971757,[-12.87082863   1.3394768 ],[-1.25162845e+01 -2.00741768e-05],12.516284537716176
81,2.033939429697064,0.8439925712243941,24,22.13250741023183,[16.07818832 15.20985682],[15.64516476 13.22254704],20.48430937043926
82,2.7219379266497605,0.05882562235796973,24,7.948062290392057,[-3.59267232  7.08973905],[-3.12907213  4.40757184],5.405347528252023
83,1.394573704870519,0.4712273681268284,23,16.68823845942203,[13.5193013  -9.78395601],[12.51622212 -8.81510722],15.308884070448693
84,2.8256215400517095,0.705278095639449,27,17.53495030056491,[-3.46711384 17.18876388],[-6.25802535 17.63029532],18.70802486614811
85,2.3001572564025077,0.23530199547743058,20,13.063791567413528,[-7.14098798 10.93933   ],[-6.25811929  8.81535583],10.810853593484893
86,0.9264471637471767,0.8644356700054328,19,19.84739356000234,[-17.8622931    8.65202382],[-18.77429353   8.8149949 ],20.740738477744117
87,0.7384031650229764,0.23530198938075153,19,10.224031742407886,[ 6.26864098 -8.07681654],[ 6.25811892 -8.81514473],10.81068124539529
88,2.4816915817662792,0.23530198897346588,25,13.292306271225495,[  7.67617448 -10.85180867],[ 6.25811896 -8.81516642],10.81069895579247
89,2.7621207438340165,0.8439925713182387,30,18.25845335529696,[ 14.89109425 -10.56534103],[ 15.64516469 -13.22253669],20.4843026371545
90,1.281086831029428,0.1566601297019955,16,8.853105707158736,[ 1.27989939 -8.76009921],[-1.98495454e-20 -8.81524456e+00],8.815244556689972
91,2.3282286918263364,0.37214491091991087,25,11.441861748087586,[ -1.8224089  -11.29579683],[ -3.12904105 -13.2228052 ],13.587990112307228
92,1.6645179081267947,0.3145688027872088,23,12.977234581154192,[-12.87504544   1.62536838],[-1.25162845e+01 -2.71086673e-05],12.516284537712739
93,1.9835664268221378,0.7077790678495887,24,19.254143263560838,[-19.15548971  -1.94659874],[-1.87743876e+01  1.29149056e-05],18.77438760415371
94,1.98639807134992,0.7052780941461217,24,17.303020565071908,[  4.49871422 -16.7079649 ],[  6.25802517 -17.63024591],18.707978246668752
95,3.7290105123395754,0.5294275985724104,28,19.410456907447852,[ -9.45656794 -16.95108138],[ -9.38711506 -13.22271771],16.215985718109064
96,2.5887349370734305,0.31456880340660476,27,11.180777352629798,[-10.98432396  -2.08672217],[-1.25162845e+01  5.65319492e-05],12.516284537687355
97,2.336651289185799,0.07864224999440372,25,4.499547168627199,[-4.31041942 -1.29081724],[-6.25815009e+00  2.91770085e-05],6.258150091754354
98,1.566448720100448,0.9411999275814248,20,20.16160338991352,[-11.21877402  16.75199572],[-12.51603314  17.62999365],21.62100279345816
99,1.6762668456422194,0.6266374148681191,23,19.227424606547597,[-0.53124718 19.22008412],[-1.00153169e-32  1.76302266e+01],17.63022658352085
