,f_opt,iterations,x_0,x_opt,dist_to_origin
6654,0.07864224981158119,9,[ 6.27471454 -1.27667237],[6.25815009e+00 1.12064958e-05],6.258150091714588
6655,0.94119992591182,415,[11.40386099 16.32282598],[12.51602373 17.63007658],21.621064971798155
6656,0.21610987727283504,8,[ 9.65915705 -7.78093497],[ 9.38720834 -4.40758013],10.370460112585636
6657,0.23530198882979436,1136,[-5.16061456 -8.60526422],[-6.25812706 -8.81519248],10.810724892520206
6658,0.21610987729778386,11,[8.47427687 2.31286583],[9.38720857 4.40757685],10.370458934519238
6659,0.4712273680862855,9,[-13.53842367  -7.38028131],[-12.51622224  -8.81514153],15.308903922968964
6660,0.3145688026360949,18,[13.39026643  2.56423437],[1.25162845e+01 1.15963259e-05],12.516284537718949
6661,1.334402293243437,11,[17.75592121 18.88199598],[18.7740098  17.62986985],25.754140534253803
6662,0.6266374147177287,4039,[ 0.46766304 18.15134546],[-1.00014142e-05  1.76302549e+01],17.63025485032099
6663,0.47122736805713494,13,[12.05681782 -6.47843675],[12.51622215 -8.81511657],15.308889480524327
6664,0.23530198883029052,439,[6.12022465 8.80232616],[6.25812712 8.81519247],10.810724922816565
6665,0.07864224981234424,14,[-6.31640135  2.67474203],[-6.25815009e+00 -1.13408261e-05],6.258150091714753
6666,0.21610987723028507,6,[ 9.54846784 -2.89854523],[ 9.38720841 -4.40758999],10.370464368174256
6667,0.8644356699346398,12,[-16.59960751  -8.66494616],[-18.77429357  -8.81500321],20.740742046679646
6668,0.8439925712537111,16,[-16.13914288 -10.11232013],[-15.64516473 -13.2225431 ],20.484306812958188
6669,0.05882562187575957,8,[-3.08643966 -8.00776107],[-3.12907206 -4.40761581],5.405383341667145
6670,1.3344022931971335,17,[-18.88496162  14.02662895],[-18.77400972  17.62986318],25.754135917899536
6671,0.530677993608142,8,[-15.73611593   1.58284733],[-15.64532153   4.40756821],16.254314603214166
6672,0.23530198882989806,642,[-3.32567455  9.13082214],[-6.25812707  8.81519248],10.810724898879492
6673,0.8439925712090671,10,[-15.92379285 -13.76076042],[-15.64516477 -13.22254967],20.484311086611168
