,f_opt,iterations,x_0,x_opt,dist_to_origin
7407,1.33440229326,11,[ 18.38305931  16.8015906 ],[ 18.77400941  17.62983375],25.7541155387
7408,0.864435669961,11,[-18.70104638 -12.53102516],[-18.77429355  -8.81499965],20.7407405165
7409,0.314568802633,11,[ 13.86159857   1.75571096],[  1.25162845e+01  -1.09739132e-05],12.5162845377
7410,0.529427598423,787,[  8.8958105  -15.79612131],[  9.38711703 -13.22269164],16.2159655996
7411,0.0786422498757,9,[ 8.95053321  0.02231788],[  6.25815009e+00  -1.94950303e-05],6.25815009172
7412,0.216109877283,12,[-6.90544667  5.4198984 ],[-9.38720858  4.40757868],10.3704597126
7413,0.37214491186,10000,[ -3.61937804 -12.8539947 ],[ -3.12898689 -13.22275956],13.5879332286
7414,0.530677993576,8,[-15.5264169    6.32664792],[-15.64532152   4.40756436],16.2543135512
7415,0.843992571211,16,[-14.27746916 -11.16611412],[-15.64516477 -13.22254926],20.4843108164
7416,0.529427598423,5953,[-11.15442266 -12.13283025],[ -9.38711703 -13.22269164],16.2159655999
7417,0.843992571279,8,[ 17.6054162  -13.16442825],[ 15.64516471 -13.22254032],20.4843050017
7418,0.530677993567,9,[ 14.67558834  -3.78748211],[ 15.64532152  -4.40756314],16.2543132159
7419,0.235301988797,9,[ -7.68349105  10.56500543],[-6.25811846  8.81519316],10.8107204706
7420,0.471227368083,16,[ 12.65539216  10.37460381],[ 12.51622224   8.81514102],15.3089036281
7421,8.06021915878e-14,9,[ 5.25899208 -2.78590374],[  1.60388804e-07   5.17735544e-07],5.42009835359e-07
7422,0.843992571251,13,[ 16.50867107  13.30106275],[ 15.64516495  13.22257642],20.4843284908
7423,0.843992571219,10,[ 16.11479311 -13.72247785],[ 15.64516476 -13.22254797],20.4843099765
7424,0.156660132577,10000,[ 2.2866415  -8.47435299],[ -7.85837497e-05  -8.81521490e+00],8.81521489731
7425,0.156660226775,10000,[  0.08877677 -12.42213061],[  4.40515063e-04  -8.81521489e+00],8.81521490146
7426,0.0786422498191,11,[-8.928629   -0.41089101],[ -6.25815009e+00   1.24728071e-05],6.25815009172
7427,0.705278093879,712,[ -3.3240199  -17.69388092],[ -6.25801505 -17.63021037],18.7079413593
7428,0.314568802631,12,[-14.44928158  -1.57939993],[ -1.25162845e+01   1.07415549e-05],12.5162845377
7429,0.941199925912,346,[ 14.23781656  15.70010422],[ 12.51604372  17.63007644],21.6210764271
7430,0.705278093879,2900,[  4.31262803 -18.88887028],[  6.25801504 -17.63021037],18.707941357
7431,0.471227368056,12,[ 11.71076895  11.72232679],[ 12.51622222   8.81513672],15.3089011401
7432,0.705278093879,403,[  7.99013264  18.10245773],[  6.25801504  17.63021037],18.7079413562
7433,1.33440229322,12,[ 18.24103783 -16.71612366],[ 18.77400945 -17.62983793],25.7541184363
7434,0.529427598423,5869,[ -8.40709877 -16.07869792],[ -9.38711703 -13.22269164],16.2159655981
7435,0.216109877316,13,[ 11.88862663  -4.2605983 ],[ 9.38720857 -4.40757478],10.3704580498
7436,0.864435669919,7,[ 18.11485365  -8.49486397],[ 18.77429369  -8.8150261 ],20.7407518895
7437,0.372144911955,10000,[  5.88629366 -13.37740088],[  3.12898516 -13.22275957],13.5879328333
7438,3.2684965845e-13,7,[-1.45819433 -0.98762446],[ -5.79529504e-07  -7.92061615e-07],9.81435707212e-07
7439,0.941199925912,253,[ 11.31542214 -16.29647955],[ 12.51602374 -17.63007658],21.6210649723
7440,0.0588256218934,77,[ 2.69532274 -5.48067264],[ 3.12907807 -4.40761554],5.40538660474
7441,1.33440229327,7,[-17.19917438 -19.73416323],[-18.77400928 -17.62983267],25.7541147077
7442,0.471227368121,16,[-12.58417585   5.31201915],[-12.51622226   8.81514563],15.3089062977
7443,0.216109877261,10,[ 8.71063764 -5.71586315],[ 9.38720861 -4.40760532],10.370471068
7444,0.23530198883,829,[ -6.29461315 -10.98377144],[-6.25812708 -8.81519248],10.8107249027
7445,0.626637414718,1108,[ -2.49175942 -17.91390703],[ -9.99626945e-06  -1.76302549e+01],17.6302548503
7446,0.843992571222,14,[-16.19312631 -13.3297201 ],[-15.64516493 -13.22257246],20.4843259102
7447,0.864435669924,18,[-17.47541441  11.181165  ],[-18.77429358   8.81500497],20.7407428039
7448,0.0786422498196,10,[ 7.13381712  1.44298406],[  6.25815009e+00   1.25409560e-05],6.25815009172
7449,0.705278093879,2592,[  5.67285872  16.72433834],[  6.25801505  17.63021037],18.7079413582
7450,0.529427598425,7,[-12.11900588  13.62269501],[ -9.38711304  13.22269667],16.2159673931
7451,0.705278093879,2340,[ -5.40123447  18.29853939],[ -6.25803505  17.63021029],18.7079479821
7452,3.87467835594e-14,10,[ 0.16380319  4.00720939],[ -4.88122112e-08   3.86488910e-07],3.89559122393e-07
7453,0.705278093879,2728,[ -6.41680728 -19.84362435],[ -6.25803504 -17.63021029],18.7079479806
7454,0.626637414718,1353,[ -1.76230502e-02   1.92523509e+01],[ -9.99859586e-06   1.76302549e+01],17.6302548503
7455,0.941199925891,9,[ 10.5596395  -16.78906726],[ 12.5160261  -17.63007663],21.6210663788
7456,0.529427598423,5073,[  9.38127986  16.89157596],[  9.38711703  13.22269164],16.2159655981
7457,0.530677993595,16,[ 16.2879133   -5.62199715],[ 15.64532152  -4.40756675],16.2543142032
7458,0.705278093879,2535,[  6.16524224 -15.55797348],[  6.25801504 -17.63021037],18.7079413575
7459,0.941199925912,618,[-10.66932352  17.62014795],[-12.51604374  17.63007644],21.6210764336
7460,0.0588256218761,7,[ 4.08884883 -5.63091299],[ 3.12907292 -4.40761581],5.40538383608
7461,0.156664574738,10000,[-0.56183809  6.4251979 ],[  2.97759747e-03   8.81521459e+00],8.8152150929
7462,0.471227368116,7,[-11.25030615  -8.48871659],[-12.51622225  -8.81514509],15.3089059877
7463,0.0786422498304,12,[ 9.12964906  0.15482553],[  6.25815009e+00   1.41584278e-05],6.25815009172
7464,0.23530198883,1056,[-9.14384722  8.47962671],[-6.25812711  8.81519247],10.8107249204
7465,0.705278093879,743,[ -6.18071893 -14.22648945],[ -6.25803505 -17.63021029],18.7079479828
7466,0.0588256218932,535,[-5.95782068  4.40702283],[-3.12907805  4.40761554],5.40538659168
7467,0.705278093879,829,[  8.95277484 -18.73575551],[  6.25803505 -17.63021029],18.707947984
7468,0.23530198883,497,[-8.09490673 -7.28789806],[-6.25812708 -8.81519248],10.8107249052
7469,0.705278093879,1738,[  6.69672784  19.83138692],[  6.25801506  17.63021037],18.7079413622
7470,0.941199925871,8,[-11.03183504 -19.61054193],[-12.51602951 -17.63007659],21.6210683217
7471,0.314568802671,18,[ 15.04515191   1.17424164],[  1.25162845e+01  -1.64858224e-05],12.5162845377
7472,1.33440229321,9,[ 18.09509121 -17.37134016],[ 18.77400947 -17.62983943],25.7541194743
7473,0.530677993552,17,[-15.79986827   0.64760038],[-15.64532151   4.40756064],16.2543125343
7474,0.705278093879,899,[  7.06793075  19.08867531],[  6.25801504  17.63021037],18.7079413569
7475,0.843992571208,16,[-17.07307926 -11.6234269 ],[-15.64516478 -13.22254985],20.4843112044
7476,0.705278093879,1359,[ -8.54780647  17.33897828],[ -6.25801506  17.63021037],18.7079413617
7477,0.471227368068,14,[-14.27845421   9.50230281],[-12.51622223   8.81513882],15.308902357
7478,0.843992571231,10,[ 15.31481913 -12.29459187],[ 15.64516475 -13.2225461 ],20.4843087587
7479,0.216109877272,10,[-11.10869021  -6.09926687],[-9.38720861 -4.40760702],10.370471791
7480,0.0786422498178,19,[ 9.89932695 -0.90851738],[  6.25815009e+00  -1.22566198e-05],6.25815009172
7481,0.626637414718,3263,[ -0.45442685  16.82826119],[  1.00028217e-05   1.76302549e+01],17.6302548503
7482,1.00252917973,17,[ 19.62996607  -5.30979549],[ 21.90339492  -4.40747235],22.3424376838
7483,1.31583901977,18,[ 19.91909504  12.56581414],[ 21.90317453  13.22237229],25.5847646735
7484,0.530677993555,13,[ 15.09751374  -7.1846993 ],[ 15.64532151  -4.40756116],16.2543126758
7485,1.31583901979,15,[ 19.44590135 -13.0641512 ],[ 21.90317426 -13.22234313],25.5847493722
7486,0.843992571282,15,[ 13.76050591 -14.96192785],[ 15.64516498 -13.22257983],20.4843307084
7487,0.864435669919,7,[-18.42720954 -10.68354526],[-18.77429359  -8.8150059 ],20.740743207
7488,0.864435669941,13,[-17.90792968 -10.74995973],[-18.77429357  -8.81500225],20.7407416345
7489,0.0588256218758,8,[ 4.85684913  5.07200835],[ 3.12907209  4.40761576],5.40538332025
7490,0.0588256218931,669,[-0.39334645 -4.49031648],[-3.12907803 -4.40761555],5.40538658523
7491,0.216109877274,15,[-8.70724455 -4.61201875],[-9.38720861 -4.4076073 ],10.3704719137
7492,0.23530198883,806,[ -6.01965563 -11.20456031],[-6.25812709 -8.81519247],10.8107249106
7493,0.705278093879,2536,[  6.20285458  15.08049757],[  6.25803504  17.63021029],18.7079479805
7494,0.626637414718,2929,[  2.2857065   18.30014794],[ -1.00027213e-05   1.76302549e+01],17.6302548503
7495,0.0786422498052,11,[-8.83492782 -0.47464845],[ -6.25815009e+00   1.00177654e-05],6.25815009171
7496,0.53067799356,17,[-14.95096951  -1.67485744],[-15.64532146  -4.40753703],16.254306081
7497,0.707779067858,13,[ 18.27284454  -1.76932306],[  1.87743876e+01   1.41254820e-05],18.7743876042
7498,0.23530198883,1055,[ 5.49447902 -9.72366982],[ 6.25812706 -8.81519248],10.8107248921
7499,3.15352188807e-11,7,[ 0.751819    2.36281298],[ -7.66681820e-06   2.83658305e-06],8.17473576264e-06
7500,1.33440229322,11,[-16.80129772  17.20155499],[-18.77400946  17.62983834],25.7541187223
7501,0.372144910685,10000,[  4.78844818 -13.77683501],[  3.12901693 -13.22275952],13.5879401086
7502,0.372144912196,10000,[  5.25937143 -13.29775809],[  3.12898101 -13.22275957],13.5879318841
7503,0.941199925912,740,[ 15.42781431 -18.26200467],[ 12.51602374 -17.63007658],21.6210649757
7504,0.529427598424,8,[ 12.18962691  14.03280468],[  9.38711217  13.22269373],16.2159644943
7505,0.156660169998,10000,[-0.2934014  5.9597714],[ -2.84275485e-04   8.81521489e+00],8.81521489896
7506,0.471227368104,13,[-11.6931982   -7.90056063],[-12.51622213  -8.81510968],15.3088854927
7507,0.216109877259,15,[ 11.02285414   3.78848365],[ 9.38720858  4.40758243],10.3704613101
7508,0.156660143736,10000,[-2.37700277  7.60521167],[ -1.68616878e-04   8.81521490e+00],8.8152148978
7509,0.941199925891,14,[  9.98834703  16.85934581],[ 12.51602615  17.63007663],21.6210664113
7510,0.530677993603,14,[-15.71955876  -7.97823745],[-15.64532144  -4.40753143],16.2543045507
7511,0.705278093879,1117,[ -8.51397378 -19.19541602],[ -6.25803505 -17.63021029],18.707947984
7512,0.705278093879,1938,[ -5.37472395 -15.3879131 ],[ -6.25803505 -17.63021029],18.7079479813
7513,0.707779067896,14,[-18.96937507   1.0001308 ],[ -1.87743876e+01   1.87092799e-05],18.7743876041
